CountryCode	site	years	lat	long	alt	month	O18	H2	DExcess	wO18	wH2	wDExcess	precip	vp	temp
RU	ARKHANGELSK	1980-1986	64.58	40.5	13	4	-13.77	-101.8	11.6	-14	-101.7	13.1	30.8	4.6	-0.1
RU	ARKHANGELSK	1980-1986	64.58	40.5	13	5	-11.06	-69.5	5.7	-10.3	-66.3	4.8	38.7	6.6	6.3
RU	ARKHANGELSK	1980-1986	64.58	40.5	13	6	-10.29	-78.5	2.9	-10.08	-68.7	9.4	58.8	10.5	12.7
RU	ARKHANGELSK	1980-1986	64.58	40.5	13	7	-7.9	-53.6	7.1	-7.62	-54.5	4.2	58.8	13.6	15.8
RU	ARKHANGELSK	1980-1986	64.58	40.5	13	8	-10.13	-69.2	9.4	-10.73	-69.9	10.6	61.8	11.7	12.9
RU	ARKHANGELSK	1980-1986	64.58	40.5	13	9	-10.43	-75.3	10.8	-10.6	-71.4	12.2	54.2	8.8	8
RU	ARKHANGELSK	1980-1986	64.58	40.5	13	10	-14.06	-104.2	5.2	-14.09	-105.7	4.5	60.7	5.7	1.1
RU	ARKHANGELSK	1980-1986	64.58	40.5	13	11	-15.41	-119.8	4	-15.52	-118.2	6.5	51.5	3.5	-5.4
RU	ARKHANGELSK	1980-1986	64.58	40.5	13	12	-19.62	-152.3	3.4	-19.56	-150	4.5	39.1	2.7	-9.7
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	1	0.51	10.7	5.8	0.22	9	7	4.6	23	26.1
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	2	0.07	7.4	6.1	-0.67	1.9	7.1	12.4	24.4	26.9
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	3	-0.44	5	8.1	-1.37	-1.4	9.6	29.5	25.4	27.6
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	4	-0.56	3.1	7.6	-1.49	-3.5	8.4	24.0	25.3	27.4
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	5	0.1	9.6	8.7	-0.25	8.4	10.4	10.0	23.7	26.5
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	6	0.44	13.2	9.7	0	11.5	11.5	13.5	21.7	25.5
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	7	0.25	12.8	10.7	-0.07	11.1	11.5	15.5	20.9	25.2
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	8	0.18	11.8	10.1	0.2	11.7	9.8	12.8	20.2	24.5
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	9	0.35	9.9	7.1	0.37	10.3	7.3	8.6	20.4	24.2
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	10	0.6	12.6	7.8	0.42	11.8	8.4	7.1	20.6	24.2
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	11	0.66	12.8	7.5	0.5	12	8.1	6.7	21.3	24.7
GB	ASCENSION ISLAND (AT	1962-2001	-7.92	-14.42	15	12	0.5	10.7	6.8	0.41	9.5	6.1	4.5	22.4	25.2
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	1	-4.34	-22.5	12.3	-2.8	-10.1	12.3	1.7		
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	2									
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	3	-4.08	-12.2	20.5	-5.76	-25.6	20.4	35.8		
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	4							13.0		
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	5	-2.07	-11.7	4.9	-2.38	-13.7	5.4	3.5		
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	6	0.95	8.2	0.6	2.57	16.9	-3.7	8.7		
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	7	2.07	14.4	-2.1	1.14	9.4	0.3	5.0		
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	8	-0.35	0.7	3.5	-2.3	-10.2	8.1	12.5		16.9
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	9	-1.48	-6.2	4.8	-2.06	-11.9	4.5	5.1		18.6
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	10	-3.67	-22.1	7.2	-6.84	-41.7	13.1	9.1		
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	11									
DZ	ASSEKREM	1993-2001	23.27	5.6	2726	12									
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	1	-11.69	-94.3	3.8	-12.75	-123.8	10.3	16.9	3.9	-3.5
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	2	-11.21	-92.3	4.6	-12.12	-102.8	0.8	11.3	3.3	-4.8
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	3	-10.22	-84.5	5.1	-11.16	-92.9	4.2	16.7	4.7	0.6
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	4	-6.55	-33.3	13.2	-5.8	-32	12.3	15.1	8.3	11.2
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	5	-7.44	-48	7.2	-8.47	-67.5	2	28.9	12	17.7
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	6	-5.97	-38.8	1.7	-6.49	-48.5	2.5	21.7	16.4	22.9
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	7	-5.7	-44.3	-0.5	-6.37	-56	0.6	20.4	18.9	25.5
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	8	-5.3	-48	0.2	-5.27	-49.1	-4.5	21.1	17.1	23.3
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	9	-4.67	-27.8	2.9	-4.22	-25.1	5.1	20.5	12.9	17.2
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	10	-9.46	-80.8	8.2	-8.15	-86.9	7.5	12.4	8.4	9.4
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	11	-10.63	-87.8	11.6	-9.6	-75.2	14.3	18.8	6.1	3
RU	ASTRAKHAN	1980-1990	46.25	48.03	-18	12	-11.91	-107	10.2	-11.33	-103.7	10.5	12.5	4.9	-1.4
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	1	-6.6	-42	13.4	-6.53	-42.8	12.6	46.7	8.6	9.5
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	2	-6.93	-30.9	16.5	-6.92	-27.5	15.6	43.2	8.5	10.3
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	3	-5.79	-39.1	12	-5.78	-40.9	12.4	37.9	9.2	12.1
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	4	-3.53	-21.1	9.8	-4.21	-25.3	9.3	19.7	10.8	15.7
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	5	-5.7	-35	10.1	-5.45	-32.4	11.3	13.8	13.3	20.3
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	6							5.6	15.5	24.7
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	7							3.1	16.8	27.4
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	8							8.7	16.8	27.1
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	9	-5.15			-6.21			11.7	15.4	23.6
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	10	-6.01	-29	15.7	-5.69	-28.6	16.2	49.5	13.8	19
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	11	-5.52	-26.9	13.1	-5.98	-33.5	12.2	49.3	12.4	15.3
GR	ATHENS (HELLINIKON A	1962-1974	37.9	23.73	27	12	-6.56	-34.7	15.7	-6.97	-38.4	15	72.9	9.5	11.8
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	1	-26.01	-194.8	13.2	-26.09	-194.9	13.8	28.9		-19.8
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	2	-22.9	-171.6	11.6	-23.24	-173.6	12.3	26.6		-14.4
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	3	-18.39	-145.4	8.2	-17.49	-135.1	9	48.3		-6.7
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	4	-11.53	-77.4	11.5	-10.16	-70.2	11.1	38.2		3
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	5	-9.72	-71	6.7	-8.69	-64.3	5.2	64.5		10.8
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	6	-9.59	-68	8.7	-9.68	-69.4	8	77.4		14.1
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	7	-8.83	-62.3	8.3	-8.63	-60	9.1	96.3		17.6
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	8	-8.72	-60.8	8.9	-9.3	-64.2	10.2	69.3		15.7
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	9	-10.39	-74.3	8.8	-10.78	-78.5	7.8	82.3		10.5
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	10	-15.16	-110	11.3	-14.32	-103.2	11.3	52.0		3.7
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	11	-18.01	-132.5	11.6	-16.54	-120.4	12	65.1		-4.3
CA	ATIKOKAN (ONTARIO)	1975-1982	48.75	-91.62	393	12	-22.69	-170.2	11.3	-22.52	-168.6	11.6	24.2		-14.9
FR	AVIGNON	1997-2001	43.95	4.82	30	1	-4.88	-32.7	6.3	-5.09	-35.8	5	37.5		
FR	AVIGNON	1997-2001	43.95	4.82	30	2							15.2		
FR	AVIGNON	1997-2001	43.95	4.82	30	3	-4.21	-31.3	2.4	-5.72	-38.1	7.7	36.3		
FR	AVIGNON	1997-2001	43.95	4.82	30	4	-5.2	-38.1	3.5	-5.79	-39.4	6.9	68.5		
FR	AVIGNON	1997-2001	43.95	4.82	30	5	-4.87	-30.4	8.6	-5.3	-33.9	8.4	85.5		
FR	AVIGNON	1997-2001	43.95	4.82	30	6	-4.38	-27.6	7.4	-4.87	-31.4	7.6	43.7		
FR	AVIGNON	1997-2001	43.95	4.82	30	7	-2.67	-15.7	5.6	-3.47	-20.4	7.4	44.1		
FR	AVIGNON	1997-2001	43.95	4.82	30	8	-3.8	-22.3	8.1	-4.33	-26.1	8.6	37.9		
FR	AVIGNON	1997-2001	43.95	4.82	30	9	-4.52	-27.1	9.1	-4.88	-29.7	9.4	54.8		
FR	AVIGNON	1997-2001	43.95	4.82	30	10	-7.14	-46.3	10.8	-7.46	-48.1	11.6	99.3		
FR	AVIGNON	1997-2001	43.95	4.82	30	11	-6.5	-44.5	7.5	-5.97	-38.7	9	52.6		
FR	AVIGNON	1997-2001	43.95	4.82	30	12	-7.24	-49.5	8.4	-5.82	-40.2	6.3	31.0		
AR	AZUL	1998-2001	-36.8	-59.83	137	1	-6	-37.7	10.3	-5.89	-36.7	10.4	166.1		
AR	AZUL	1998-2001	-36.8	-59.83	137	2	-8.33	-55.3	11.3	-8.73	-58.6	11.2	277.8		
AR	AZUL	1998-2001	-36.8	-59.83	137	3	-8.07	-53.7	10.9	-8.41	-56.6	10.6	209.7		
AR	AZUL	1998-2001	-36.8	-59.83	137	4	-6.1	-38.3	10.5	-7.14	-47.7	9.5	131.5		
AR	AZUL	1998-2001	-36.8	-59.83	137	5	-5.77	-28	18.1	-5.36	-26.2	16.7	95.0		
AR	AZUL	1998-2001	-36.8	-59.83	137	6							38.6		
AR	AZUL	1998-2001	-36.8	-59.83	137	7	-4.97	-24.3	15.4	-5.18	-25	16.5	47.2		
AR	AZUL	1998-2001	-36.8	-59.83	137	8	-4.4	-21.7	13.5	-5.17	-28	13.4	85.9		
AR	AZUL	1998-2001	-36.8	-59.83	137	9	-3.37	-14	12.9	-3.42	-14.4	13	122.5		
AR	AZUL	1998-2001	-36.8	-59.83	137	10	-3.23	-8.3	17.5	-3.57	-11	17.5	108.4		
AR	AZUL	1998-2001	-36.8	-59.83	137	11	-4.07	-18.3	14.2	-4.31	-19.7	14.8	135.3		
AR	AZUL	1998-2001	-36.8	-59.83	137	12	-5.37	-34.7	8.3	-5.25	-33.5	8.5	95.2		
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	1	-9.25	-66.4	7.6	-8.93	-63.9	7.6	73.2		1.7
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	2	-9.34	-67	7.7	-9.7	-69.8	7.8	53.8		2.3
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	3	-7.64	-53.8	7.3	-7.84	-55.9	6.8	72.0		5.3
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	4	-8.15	-58.2	7	-8.5	-61.1	6.8	54.6		8.3
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	5	-7.04	-49.7	6.6	-7.79	-55.8	6.5	64.0		13.5
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	6	-6.63	-46.3	6.8	-6.84	-48.1	6.6	83.5		15.4
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	7	-6	-41.6	6.4	-6.2	-43.1	6.5	69.8		17.6
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	8	-6.69	-45.1	8.4	-6.92	-47	8.3	72.7		17.6
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	9	-6.7	-44.9	8.6	-7.11	-48.2	8.7	79.0		13.7
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	10	-7.83	-53.2	9.4	-8.78	-60.1	10.1	63.7		10
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	11	-9.12	-63.3	9.7	-9.33	-64.7	9.9	63.0		5.1
DE	BAD SALZUFLEN	1978-2001	52.1	8.73	100	12	-9.66	-68	9.3	-9.68	-67.9	9.5	85.0		3.3
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	1	-3.6	-23.1	7.4	-3.43	-20.1	9	60.0		23.3
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	2	-3.75	-25.8	3	-3.06	-27.8	-4.7	35.8		22.6
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	3	-7.05	-46.9	11	-7.16	-47.4	10.2	89.2		20
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	4	-7.75	-53.4	7.2	-7.83	-54.7	7.2	35.2		13.8
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	5	-8.55	-66.5	1.9	-8.49	-61.9	6.1	24.8		9.7
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	6	-8.43	-60.9	6.5	-8.64	-58.8	10.3	26.0		7.4
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	7	-8.7	-54.8	7.8	-10.19	-65.2	10.8	47.8		7.3
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	8	-6.93	-45.1	7.3	-9.17	-55.7	5.6	30.8		8.2
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	9	-3.18	-16.6	10.3	-3.48	-16.1	12.5	62.6	10.9	11.4
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	10	-4.45	-27.2	9.2	-4.69	-27.1	11.1	79.9		14.4
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	11	-4.28	-29.5	3.5	-5.61	-38.9	4.2	45.1	12.7	17.8
AR	BAHIA BLANCA	1982-1988	-38.47	-62.16	5	12	-3.6	-28.2	5.5	-3.91	-25.9	7.5	40.6	13.8	21.1
BH	BAHRAIN	1961-1988	26.27	50.62	2	1	0.49	14.5	10.4	-0.52	6.3	12.6	17.5	14.8	16.9
BH	BAHRAIN	1961-1988	26.27	50.62	2	2	-0.37	2.6	5.3	-0.26	7.7	9.5	17.5	15.1	17.7
BH	BAHRAIN	1961-1988	26.27	50.62	2	3	1.81	19.2	3.3	-0.67	5.9	13	17.3	16.3	20.6
BH	BAHRAIN	1961-1988	26.27	50.62	2	4	0.59	10.4	6.1	-1.11	3	12.1	9.4	19.5	25
BH	BAHRAIN	1961-1988	26.27	50.62	2	5							1.0	23.7	29.8
BH	BAHRAIN	1961-1988	26.27	50.62	2	6							0.0	27.3	32.5
BH	BAHRAIN	1961-1988	26.27	50.62	2	7							0.2	30.9	34
BH	BAHRAIN	1961-1988	26.27	50.62	2	8							0.0	33.3	34.2
BH	BAHRAIN	1961-1988	26.27	50.62	2	9							0.0	31.5	32.4
BH	BAHRAIN	1961-1988	26.27	50.62	2	10	-0.03	9.5	9.7	0.6	12.9	8.1	0.5	27	29.1
BH	BAHRAIN	1961-1988	26.27	50.62	2	11	-0.74	11.8	16.1	-1.37	8.6	20.1	6.5	21.1	24.4
BH	BAHRAIN	1961-1988	26.27	50.62	2	12	-0.1	10.9	10.7	-2.27	1	19.1	10.2	16.8	19.2
ML	BAMAKO	1962-1998	12.32	-7.57	381	1							0.1	8.3	25.1
ML	BAMAKO	1962-1998	12.32	-7.57	381	2	8.22	41.2	-24.5	8.98	51.8	-20	0.3	8.3	28
ML	BAMAKO	1962-1998	12.32	-7.57	381	3	4.78	22.3	-8.2	5.09	24.9	-9.3	3.7	10.2	30.4
ML	BAMAKO	1962-1998	12.32	-7.57	381	4	2.26	16	-2.4	1.75	14.4	-0.2	22.6	16.4	31.9
ML	BAMAKO	1962-1998	12.32	-7.57	381	5	-0.03	3.4	3.7	-0.22	2.5	4.3	53.4	22.3	31.1
ML	BAMAKO	1962-1998	12.32	-7.57	381	6	-2.28	-9.1	9.2	-2.41	-9.6	9.7	122.3	25.4	28.7
ML	BAMAKO	1962-1998	12.32	-7.57	381	7	-4.91	-34.1	8.5	-5.15	-35.6	8.6	213.7	26.4	26.5
ML	BAMAKO	1962-1998	12.32	-7.57	381	8	-6.58	-45.4	8.8	-6.85	-47.3	8.9	260.9	26.7	25.8
ML	BAMAKO	1962-1998	12.32	-7.57	381	9	-3.69	-26.8	5.3	-3.75	-28	4.6	197.5	26.4	26.3
ML	BAMAKO	1962-1998	12.32	-7.57	381	10	-2.47	-14.4	5.4	-3.56	-23.1	5.4	70.2	23.9	27.4
ML	BAMAKO	1962-1998	12.32	-7.57	381	11	2.7	19.7	-1.9	0.82	3.5	-3.1	3.1	14.4	26.5
ML	BAMAKO	1962-1998	12.32	-7.57	381	12							0.8	10	24.9
TH	BANGKOK	1968-2001	13.73	100.5	2	1	-2.87	-16.9	7	-3.03	-17.1	8.2	10.0	24.4	26.6
TH	BANGKOK	1968-2001	13.73	100.5	2	2	-1.8	-10.4	8.7	-1.83	-7.9	10.3	21.0	27.2	27.9
TH	BANGKOK	1968-2001	13.73	100.5	2	3	-2.34	-14.3	8.5	-3.91	-23	9.2	37.0	29.6	29.3
TH	BANGKOK	1968-2001	13.73	100.5	2	4	-3.81	-22.2	10.1	-4.89	-29.3	10.3	73.1	31.4	30.3
TH	BANGKOK	1968-2001	13.73	100.5	2	5	-4.99	-30.4	10.2	-5.48	-33.7	10.7	224.1	31.8	29.8
TH	BANGKOK	1968-2001	13.73	100.5	2	6	-5.3	-34.2	8.6	-5.67	-36.7	8.6	157.4	30.7	29.2
TH	BANGKOK	1968-2001	13.73	100.5	2	7	-5.45	-35.8	7.5	-5.84	-38.7	8	151.9	30.1	28.7
TH	BANGKOK	1968-2001	13.73	100.5	2	8	-6.07	-41.3	7.1	-6.56	-44.6	7.4	206.4	29.9	28.5
TH	BANGKOK	1968-2001	13.73	100.5	2	9	-8.15	-56.1	9.4	-8.29	-57	9.4	346.5	30.6	28.3
TH	BANGKOK	1968-2001	13.73	100.5	2	10	-8.43	-57.3	10.9	-8.83	-60.2	10.9	258.1	29.6	28.1
TH	BANGKOK	1968-2001	13.73	100.5	2	11	-4.75	-30.3	8.2	-5.72	-37.2	9.6	45.2	26	27.2
TH	BANGKOK	1968-2001	13.73	100.5	2	12	-2.35	-16.7	6	-5	-35.3	5.7	6.6	22.6	25.9
CN	BAOTOU	1986-1992	40.67	109.85	1067	1							2.2	1.6	-10
CN	BAOTOU	1986-1992	40.67	109.85	1067	2	-11.77	-75.4	9.8	-10.06	-71.8	8.7	5.0	1.9	-6.2
CN	BAOTOU	1986-1992	40.67	109.85	1067	3	-11	-69.8	18.2	-10.99	-69.2	18.7	13.3	3.1	1.1
CN	BAOTOU	1986-1992	40.67	109.85	1067	4	-5.85	-39.7	7.1	-6.56	-42.9	9.6	9.3	3.7	7.6
CN	BAOTOU	1986-1992	40.67	109.85	1067	5	-4.05	-35	-2.6	-5.46	-43.1	0.5	17.8	7.2	17
CN	BAOTOU	1986-1992	40.67	109.85	1067	6	-6.38	-44.8	6.2	-6.03	-43.6	4.6	33.2	11.4	21.1
CN	BAOTOU	1986-1992	40.67	109.85	1067	7	-7.21	-54.8	2.9	-8.13	-61.9	3.1	66.0	15.4	23.6
CN	BAOTOU	1986-1992	40.67	109.85	1067	8	-7.44	-52.1	7.4	-7.9	-54.8	8.4	77.8	15.4	21.1
CN	BAOTOU	1986-1992	40.67	109.85	1067	9	-6.92	-46.7	8.7	-7.08	-47.8	8.8	35.5	10.1	15.4
CN	BAOTOU	1986-1992	40.67	109.85	1067	10	-10.76	-74	12.1	-10.05	-69	11.4	16.3	5.9	7.6
CN	BAOTOU	1986-1992	40.67	109.85	1067	11	-9.71	-67.5	10.2	-9.92	-71.3	8.1	2.5	2.8	-2.1
CN	BAOTOU	1986-1992	40.67	109.85	1067	12							4.7	2.2	-7
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	1	0.33	11.5	7.6	0.92	13.5	4.3	76.3	24.6	25.5
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	2	0.82	14.9	6.9	1.47	17.9	3.8	61.3	24.1	25.3
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	3	0.11	9.4	9.3	2.19	18.3	0.9	66.0	24.6	25.8
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	4	-0.46	6.1	11.3	-0.53	2.5	10.3	68.9	25.7	26.4
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	5	-0.11	7	8.3	-1.06	2.4	9.1	74.5	27	27.2
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	6	-1.82	-8	6.9	-2	-10.2	7.4	104.0	28.1	27.4
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	7	-1.95	-8.1	6.4	-2.35	-10.4	6.9	123.6	28.4	27.2
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	8	-1.68	-7.7	7.6	-1.65	-7.8	7.2	141.6	28.8	27.3
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	9	-2.47	-11.5	8.2	-2.86	-14.3	8.7	130.0	28.8	27.3
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	10	-2.52	-11.1	8.3	-2.74	-11.9	8.5	157.4	29	27.1
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	11	-1.9	-6.9	9.2	-2.17	-8.6	9.2	150.3	27.8	26.7
BB	BARBADOS (SEAWELL AI	1961-1992	13.04	-59.29	50	12	-0.91	0.5	9	-1.11	-1.1	8.2	93.4	25.9	25.9
ES	BARCELONA	1985-1991	41.38	2.12	65	1	-6.22	-43	12.1	-8.03	-56.5	10.2	44.7	7.8	9.5
ES	BARCELONA	1985-1991	41.38	2.12	65	2	-6.76	-44.4	9.3	-8.19	-54.8	11.8	35.0	8.5	10.1
ES	BARCELONA	1985-1991	41.38	2.12	65	3	-4.73	-22.6	12.8	-5.66	-26.1	13.1	38.3	9.4	11.9
ES	BARCELONA	1985-1991	41.38	2.12	65	4	-4.87	-31.1	7	-4.37	-28	6.4	41.5	10	13.1
ES	BARCELONA	1985-1991	41.38	2.12	65	5	-5.03	-32.6	5.4	-5.26	-27.3	7.6	58.2	12.7	16.3
ES	BARCELONA	1985-1991	41.38	2.12	65	6	-2.37	-8.1	5.3	-2.75	-9.5	8.9	43.6	16.3	20.1
ES	BARCELONA	1985-1991	41.38	2.12	65	7	-3.23	-18.5	7.3	-4.27	-25	9.1	26.2	19	23.7
ES	BARCELONA	1985-1991	41.38	2.12	65	8	-3.19	-10.9	11.7	-3.71	-14.5	11.3	52.9	20.4	23.6
ES	BARCELONA	1985-1991	41.38	2.12	65	9	-3.99	-15.6	15.6	-4.58	-20.7	16	54.0	18	21.7
ES	BARCELONA	1985-1991	41.38	2.12	65	10	-5.01	-29.3	12.7	-5.97	-35.1	12.9	81.8	14.2	17.6
ES	BARCELONA	1985-1991	41.38	2.12	65	11	-5.75	-33.7	12.5	-5.6	-30.2	14.6	60.9	10.2	12.9
ES	BARCELONA	1985-1991	41.38	2.12	65	12	-5.73	-31.3	14.9	-6.69	-37.8	16.6	42.3	9	10.4
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	1	-7.43	-56.7	2.8	-7.69	-56	5.5	20.4	10.1	13.7
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	2	-9.43	-70.3	5.1	-11.07	-81.8	6.8	27.5	8.1	14.6
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	3	-9.9	-68.3	10.9	-9.82	-68.5	10.1	28.6	8	12.5
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	4	-11.23	-82.3	7.5	-12.9	-96.2	7	82.0	7.5	7.8
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	5	-14.5	-106.3	9.7	-14.76	-108.8	9.3	70.1	6.4	5.3
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	6	-14	-100.3	11.7	-14.35	-104.5	10.3	98.4	5.7	2.1
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	7	-12.47	-89	10.7	-12.26	-88.8	9.3	110.7	5.9	3.1
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	8	-11.9	-84.3	10.9	-11.62	-82.5	10.5	103.2	5.8	3.9
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	9							30.8	5.6	5.2
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	10	-8.78	-64.3	6	-10.82	-81	5.5	20.7	6.3	8.5
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	11	-10.43	-80.8	2.7	-9.98	-74.4	5.4	37.1	7.4	10.6
AR	BARILOCHE	1996-1999	-41.15	-71.33	790	12	-10.33	-77.8	4.9	-9.47	-71.4	4.3	25.6	7.6	13.8
CO	BARRANQUILLA	1971-1989	10.88	-74.78	14	1							0.3	26.7	26.4
CO	BARRANQUILLA	1971-1989	10.88	-74.78	14	2							0.6	26.5	26.5
CO	BARRANQUILLA	1971-1989	10.88	-74.78	14	3							0.5	27.1	26.9
CO	BARRANQUILLA	1971-1989	10.88	-74.78	14	4	-3.81	-26.2	3.6	-4.97	-35.4	5.1	25.0	28.8	27.5
CO	BARRANQUILLA	1971-1989	10.88	-74.78	14	5	-3.5	-22.4	4.7	-3.62	-23.5	3.8	99.7	30.1	28.1
CO	BARRANQUILLA	1971-1989	10.88	-74.78	14	6	-4.15	-25.4	5.8	-5.36	-35.8	7.5	81.9	30.3	28
CO	BARRANQUILLA	1971-1989	10.88	-74.78	14	7	-3.69	-18.9	6.7	-3.58	-20	6.9	55.2	30.1	27.9
CO	BARRANQUILLA	1971-1989	10.88	-74.78	14	8	-4.35	-29.9	5.1	-5.01	-34.1	7.5	136.6	30.2	27.8
CO	BARRANQUILLA	1971-1989	10.88	-74.78	14	9	-5.2	-33.2	8.6	-5.34	-34.4	8.7	146.7	30.3	27.5
CO	BARRANQUILLA	1971-1989	10.88	-74.78	14	10	-5.73	-36.7	9.3	-6.08	-39	9.7	182.4	30.2	27.1
CO	BARRANQUILLA	1971-1989	10.88	-74.78	14	11	-4.76	-28.1	9	-5.09	-31	9.3	66.0	30	27.3
